,paragraph_idx,text,subject,x,y
1079,264,"Selection of literature 
The texts and complete works to be read at the second study stage reflect generally accepted human 
values. The following topics and problems, which are suitable for discussion at the second study stage, are 
also taken into account when selecting literary works.  
The role of the book in human life. Literature as wordmanship. Literature and other arts. Diversity of 
cultures. Respect for other cultures and people. Differences and similarities in customs, traditions and 
religions. 
Good vs evil. Expression of moral ideal in oral folklore. Faithfulness, bravery, diligence, fairness and 
cleverness in people’s imagination. Reflection of ways of life, life experience and wisdom in folkloristic 
works. 
Moral power in contact with human vices. Faith in the victory of fairness. Outer and inner beauty. Choice of 
life philosophy: to live for oneself or make others happy. Getting past the troubles in one’s life – prerogative 
of the victory of goodness and fairness? Poetic lessons in morality. Human gratitude and ingratitude. The 
ill-bred and unintelligent among us. Deeds as a measure of man’s value. Problem of loneliness. 
Historical events as a matter of national pride. Past, present and future. Dark sides of life. The problem of 
perceiving one’s personal value. A person’s responsibility for the fate of his country, his own behaviour and 
his own decisions. Cowardliness and tail-wagging as a timeless phenomena. 
Poetic image of the homeland. The beauty of the natural environment of the homeland. Harmony between 
mankind and nature. Concept of unity of man and nature. The need to take a sustainable attitude towards 
nature. Attitude to animals as a measure of morality. Human responsibility in protecting nature. 
Family and relations between family members. The concept of the continuity of generations. 
Friendship and sympathy. Perception of the fair and unfair world. Reader’s sympathy and involvement as a 
way of self-perception and self-education. Individuality of characters and their clash. Rendering unselfish 
and mutual help in a time of danger as a trait of being adult. Joy from work done. 
School life through humour. 
Recommended list of complete works to be examined. 
8
Folklore. Myths (1–2). Russian fairytales. Estonian fairytales. Riddles. Proverbs and sayings. Legends of 
local origin (e.g., from Tallinn).",language_and_literature,11.834855,-1.806533
1080,67,"Learning foreign language B as a second foreign language enables students to broaden their 
communication opportunities and cultural horizons, ensures access to knowledge sources and creates 
preconditions for direct communication, and supports their further studies and activities in society. It is 
important that different languages are taught constructively and  that they support each other, especially in 
terms of seeing links with foreign language A. The learning experience and skills acquired in studying 
foreign language A support studying foreign language B. The knowledge which students acquire on the 
culture and country of the language they learn through other subjects is also taken into account. 
Acquiring a foreign language as a subject and as a means of communication is a process, which requires 
continuous effort and active involvement of learners. In language lessons, students and teachers mainly 
communicate in the foreign language that the students study. If necessary, native language can be used for 
giving explanations. Instruction is based on the principles of communicative teaching. The emphasis is on 
interactive learning and practicing the language studied. 
Communicative proficiency of the language (communication competence) includes three components: 
linguistic, sociolinguistic and pragmatic. Knowledge of the language is not an aim in its own right, but a 
means for achieving better command of the language. The structure of the language is studied in  context; 
grammar rules are knowledgeably learned stage-by-stage. Through sociolinguistic competence learners 
develop their ability to use the language appropriately in different situations (rules of politeness, language 
registers, etc.). Through pragmatic competence learners improve their ability to understand and create 
texts. Communication competence is developed through linguistic activities (listening, reading, speaking 
and writing). 
The backbone of language learning consists of thematic areas, which are instrumental in developing 
communication competence and its scope. At both stages of study and in every form, themes from all 
thematic areas are covered, but to varied extent and by focusing on different aspects. In addressing the 
themes, the experiences, interests and needs of students are taken into account. Activities that require 
purposeful use of the language and integrate different aspects of language proficiency play a central role in 
learning foreign languages. In planning study activities, basic didactic principles are followed (from near to 
far, from familiar to unfamiliar, from simple to complex, from concrete to abstract) and the needs of 
language use are taken into account (starting from more common words and forms). Pair and group work 
are essential at both stages of study. Students are guided to perform independent tasks appropriate to their 
age (read, find information, participate in projects, etc.). 
In order to develop students’ communication competence and cultural awareness, they are encouraged to 
use the language outside of language lessons as well. To increase their motivation, it is advisable to help 
them find pen-friends, organise field trips and student exchanges as well as meetings with native speakers 
of the language they study. 
It is essential to motivate learners at both stages of study and develop their positive attitudes towards 
language learning. In order to experience the sense of achievement, a positive atmosphere is created in 
the classroom and all accomplishments of learners are recognised. Efforts made to achieve the results 
need to be acknowledged as well. Mistakes are considered normal in language learning process; their 
analysis facilitates understanding and enables the students to correct their language use.",foreign_languages,8.821721,-2.6885803
1081,40,"2.1.3. Learning and Educational Objectives of Craft  
After completing the 3rd grade of study, students: 
1) design simple items; 
2) differentiate between natural and artificial materials (paper, textiles, leather, plastic, styrofoam, 
wood, wire, tin etc.); 
3) compare the general properties of the materials;  
4) can combine and apply materials; 
5) model and make items from different materials;  
6) note folk elements in items; 
7) have the courage to suggest different options for executing an idea and to select the most suitable 
option; 
8) describe, present and assess their ideas; 
9) use materials in an economical manner; 
10) choose different methods and means of processing materials; 
11) handle common tools in a correct and safe manner;  
12) discuss safety requirements and maintenance of workplace order;  
13) work under oral supervision with the aid of a simple work manual; 
14) provide subject-related examples from their daily lives; 
15) maintain proper order and cleanliness; 
16) act as sustainable consumer; 
17) know the need for personal hygiene and look after their clothes and appearance; and  
18) take fellow students into account when working together; and adhere to the rules of politeness.",technology,0.5112725,0.98206085
1082,44,"In Forms 1 to 4, Estonian language is a subject, which is integrated with literature, addressing the 
objectives of both language and literary studies. Starting from Form 5, language and literature are separate, 
but strongly integrated subjects, designed to develop, through different text types, purposeful reading and 
writing skills. 
In basic school, students need to acquire informed knowledge of written language and current Estonian 
literary standard. The learning objectives of Estonian language are attained through several study fields.",language_and_literature,11.258358,-2.294319
1083,67,"2.1.4.7. Groups of Organisms and Cohabitation 
Diversity of plants. Diversity of animals. Diversity of mushrooms. Lichens. Species, cohabitation, food 
chain. 
Concepts: flowering plant, fruit, seed, conifer cone, fern, moss, vertebrates, fish, amphibians, reptiles, 
birds, mammals, scales, invertebrates, worms, insects, spiders, mycelium, cap mushrooms, spores, mould, 
yeast, lichen, species, cohabitation, herbivore, carnivore, omnivore, food chain 
Practical work and use of ICT 
1. Compiling a simple collection of a group of organisms 
2. Studying the outer structure of an animal and its way of life 
3. Observing mushrooms or studying the growth of aspergillus 
4. Study visit to observe the cohabitation of organisms in different living environments",natural_science,4.1010966,8.930291
1084,31,"Central issues of ethics (in religions and own life) 
Learning Outcomes 
The students: 
1) provide examples of the role of values and moral norms in the lives of individuals and society, and 
explain, using examples, how a religion or secular world view can affect a person’s values, choices 
and decisions; 
2) name the values that they consider personally important and describe, based on what they have 
learned, how these values direct their behaviour and influence their choices; 
3) treat convictions based on different world views with respect; and 
4) understand the importance of forgiveness and know how to ask for forgiveness.",religious_studies,15.730989,7.5326085
1085,207,"4 
2.3.6. Learning Outcomes and Learning Content in the 3rd Stage of Study",social_studies,7.979334,3.5198896
1086,9,1.4. Physical Learning Environment,informatics,4.2748966,2.3138053
1087,105,2.2.2. Biology subject description,natural_science,5.4402823,7.3992324
1088,30,9,mathematics,3.4165103,-0.94415236
1089,87,"Students graduating the 6th grade of study: 
1)    are familiar with studied text types and know how they can be used;  
2) can summarise what they have read or heard both orally and in writing; 
3) can prepare and accurately format texts required for studies and life situations;  
4) are familiar with the main stages of preparation and can give oral presentations;  
4
5) communicate purposefully and choose communication channels appropriate to the context, are 
capable of focused listening;  
6) know the basics of Estonian orthography and its general rules; and 
7) are able to use ÕS (Dictionary of Orthology) and interactive orthography  sources.",language_and_literature,11.1956005,-2.4765463
1090,232,"Syntax. Phrase structure. Sentences as the main syntactic units and the smallest communicative units. 
Main ways of expressing a subject. Simple predicate.",language_and_literature,15.050459,-1.5734445
1091,106,"Estonian among other languages. Other languages spoken in Estonia. Kindred languages and nations. 
Standard language, colloquial language and dialects.",language_and_literature,10.752344,-2.3669345
1092,247,"Orthography and punctuation. Orthography of suffixes in words belonging to different parts of speech. 
Orthography of word endings in words belonging to different parts of speech. 
Orthography of н and нн in words belonging to different parts of speech. 
Compound and separate writing of не with participles and gerunds. 
Rules of separating parts of a sentence with punctuation marks. Punctuation marks in the case of words 
which are not grammatically linked to the parts of sentence. Comparative constructions. 
Punctuation marks in compound sentences: in composite and complex sentences, in sentences without 
conjunctions and in compound sentences with different types of relations.",language_and_literature,14.912293,-1.3257645
1093,24,"Cultural identity. Familiarity with objective culture, traditions and dietary customs allows the students to 
see cultural diversity in different regions of the world and become aware of their own place in our 
multicultural world. The students learn to see and use folk elements in item design. 
Information environment. Planning their work and gathering information for subject-specific projects, the 
students learn to use different information channels and assess the degree of reliability of the information 
gathered. As the students use the Internet, they can keep themselves up-to-date on technological 
innovation and become familiar with the creations of designers and artisans from around the world. 
Technology and innovation. Various materials and processing methods are used in lessons. By solving 
problems and presenting results, students learn how to use computer software and identify possibilities for 
using the digital environment in the learning process. Familiarity with computer-controlled and fully 
automated equipment and, if possible, the operations of such equipment enhances perception of 
contemporary technological possibilities. 
Health and safety. Education provides information on occupational safety requirements in different lines of 
work and students learn to follow safety requirements. Familiarity with various natural and synthetic 
materials and their properties helps the students make healthy choices in the objective environment. 
Acquisition of the basic tenets of healthy eating and cooking healthy food serves as the basis for health 
awareness and corresponding behaviour. 
Values and morality. Values and morality.  The technology subjects mould respect for work and those 
who perform it. Working in groups allows the students to gain valuable experience in mutual consideration, 
organisational skill development and resolution of potential conflict. The etiquette topics studied in home 
economics shape the practical skills of behaviour in various situations as the students learn to understand 
the reasons behind behavioural choices and their likely consequences.",technology,0.7130955,1.4790324
1094,109,3,technology,1.4735357,0.9146813
1095,133,"2.2.4. Learning Outcomes and Learning Content in the 2nd Stage of Study 
2.2.4.1. Basics of history",social_studies,8.082364,3.453337
1096,35,"Learning Content 
Percent, finding a part of the whole. 
Coordinate axes, graphs for temperature and movement. Speed. 
Numerical and letter expressions. Calculation of the value of letter expression. Formula. Equation. 
Gathering and arranging numerical data. Scale. Table of frequency. Diagrams (bar, straight-line and sector 
diagrams). Arithmetic mean. 
Use of information technology tools in order to practise the required skills.",mathematics,3.2832983,-1.7177098
1097,123,"Learning content 
Analysis of technology: positive and negative influences. Ethical convictions in application of technology. 
Sustainable consumption of resources.  Consumption of resources. World of work and work planning. Raw 
materials and production. Perspectives in the world of technology. Information and communication 
technology.",technology,0.836053,0.8954835
1098,49,"environmentally friendly manner and know their rights and obligations; and seek connections and 
contradictions between health awareness and actual behaviour.",technology,0.53076273,1.3062782
1099,29,2.1.5. Mathematics Learning and Educational Objectives in the 2st Stage of Study,mathematics,3.403673,-0.9596493
1100,1,"Appendix 11 
 of Regulation No. 1 of the Government 
 of the Republic of 6 January 2011 
 National Curriculum for Basic School 
Last amendment 29 August 2014",career_education,10.847144,13.3759775
1101,73,"The goal of the basic school subject of art is for students to acquire a visual education and develop their 
thinking, cooperation and self-expression skills and artistic skills in order to support their individual 
development and ability to cope in a multicultural and changing world. Art allows basic school students to 
feel like creators and thus supports the adoption of an active worldview and an enterprising attitude to life. 
0",art,0.8377074,-1.8724287
1102,1,Subject Field: Natural Science,natural_science,5.259861,7.61366
1103,24,"The subjects within the Language and Literature subject field support the achievement of other field 
competences. In language and literature lessons the students develop their skills in oral and written 
expression and communication, which are required in all subjects; learn to read and understand different 
text types, including informative and consumer texts; broaden their vocabulary and worldview by reading 
literary texts; learn to write different types of texts by using appropriate language tools, acquired 
terminology and styles; learn to compile and prepare research papers, use reference sources and refer to 
them; and get used to consulting dictionaries and handbooks. 
Reflection skills and the skills of finding, interpreting and using information are developed through 
education in the field of language and literature, as well as in other subjects, by working with texts of 
different contents and by engaging in discussions and debates. Integration is supported by application of 
basic orthography rules in lessons of other subject fields.",language_and_literature,12.602056,-1.7838658
1104,115,"Project Work 
Learning Outcomes 
The students: 
1) find (independently and/or in cooperation with others) solutions to tasks and problems; 
2) treat their fellow students benevolently and take into account the work-related opinions of others; 
3) perceive themselves as participants in group work, project work and other collective work activities; 
4",technology,0.6352293,1.8797488
1105,137,"Learning content 
Historical events and outstanding people in the home area, Estonia, Europe and the world. Life in towns and in 
the countryside, during peace and war, fields of activity, living quarters, food, culture and traditions and 
changes in them over time.",social_studies,10.003829,2.3586452
1106,23,The school organises education in a classroom which has the necessary tools and resources.,art,2.1540427,0.62632304
1107,7,1.4. Assessment,entrepreneurship_studies,8.778518,0.93212503
1108,57,"2 
2) kirjeldab, kuidas oma tervise eest hoolitseda; 
3) kirjeldab seoseid tervise hoidmise viiside vahel: mitmekesine toitumine, uni ja puhkus ning liikumine; 
4) teab, et ravimeid võetakse siis, kui ollakse haige, ning et ravimid võivad olla inimese tervisele 
ohtlikud; 
5) differentiate mental and physical health; 
6) describe threatening situations and give examples of how to abstain from harming one’s health; 
7) demonstrate simple first aid techniques and options for getting help in a training situation (e.g., 
wounds, falls, bee sting, nosebleed, foreign object in the eye, tick bite, burn and viper bite);  
8) name who to turn to in case of particular problems;  
9) know the emergency telephone number and call for help; and 
10) value healthy ways of life.",social_studies,7.945105,4.3764176
1109,43,Learning Activities,religious_studies,14.857593,7.5127945
1110,14,"Evaluating the learning results of ‘Career Education’ is based on the stipulations in the general part of the 
Basic School National Curriculum and other legislation concerning assessment. Knowledge and practical 
implementation skills are evaluated on the basis of students’ general ability to give oral answers 
(presentations), written and/or practical work and practical activities, also considering the correspondence 
of students’ knowledge and skills to the aims set in the curriculum. Evaluation is given as a verbal rating 
and as a numerical rating. 
During ‘Career Education’, no evaluation is given of the attitudes and values of the student, but if possible 
and necessary, some feedback is given. In the evaluation process, the personality of the student is 
considered important and its development is supported. The student must be an active partner in the 
evaluation process, because this supports the development of their self-analysis skills. 
It is advisory that during this course the students compile their personal learning folder where all of the 
material on self-analysis (as well as the worksheets of visiting enterprises and other results of learning 
tasks and other materials of interest concerning the occupation or specialty of interest) is collected. The 
learning task results collected may be personal tasks or group work. Presenting such a folder may be used 
as the final rating for the course.",career_education,6.9892097,2.1004171
1111,49,"2.1.4.2. Learning content 
The sub-themes started at the 1st stage of study will continue based on the development of constituent 
skills. The following sub-themes are added: 
11",foreign_languages,5.624129,-0.4406647
1112,44,"2.2.1. Learning and Educational Objectives of Handicraft and Home Economics 
The aim of teaching handicraft and home economics is that by the end of the basic school, the students 
would:",technology,0.30225134,1.3800805
1113,203,"2.5.4.7. Amount of Substance: Mole Calculations  
Learning Outcomes 
The students: 
1) know the basic units of the amount, mass and volume of a substance (mol, kmol, g, kg, t, cm3, dm3, 
m3, ml and l) and make the necessary transformation of units; 
2) make calculations according to the relations between the amount and mass of a substance and 
volume of gas and explain them logically; 
3) understand the conservation of the mass of substances in chemical reactions and the meaning of 
the reaction equation coefficient (the ratio of the amounts of the reacting substances; 
4) analyse the information included in the chemical reaction equation (qualitative and quantitative); 
5) solve calculus tasks based on reaction equations, following the reaction equation coefficients (the 
mole ration of substances) and the amounts of the substances involved in the reaction (number of 
moles), recalculating if necessary on the basis of the relations between the amount and mass of 
substances and (gas) volume, and explain the process of calculation; and 
6) logically assess the validity of the calculation results, draw conclusions and make decisions on the 
basis of the calculation results. 
Learning Content 
Amount of substance and mole. Molar weight and molar volume of gas (in normal conditions). Units for 
amounts of substances and their conversion. Conservation of mass in chemical reactions. The meaning of 
the coefficients in a reaction equation.The analysis of the (qualitative and quantitative) information in an 
equation of a chemical reaction. Calculations according to reaction equations in moles (including based on 
mass or volume).  
Concepts: amount of substance, mole, molar weight, molar volume of gas, normal conditions",natural_science,6.028328,9.124631
1114,28,"Physical education. Studying natural sciences supports giving value to physical activity and healthy 
lifestyles.",natural_science,4.8677244,8.30857
1115,50,"Teaching orthology and language planning seeks to develop linguistic awareness and knowledge. Students 
develop the skill of knowledgeable use of the current Estonian literary standard, acquire an understanding 
of language development and change, receive knowledge of the multitude of styles and diversity of 
literature available in the literary standard and dialects.",language_and_literature,11.162293,-2.4679863
1116,223,"Oral speech 
Learning Outcomes 
The students: 
1) present their ideas consistently, logically, coherently and in accordance with the theme and 
communication situation; 
2) create dialogue- and monologue-based texts (description, narration and discussion) by paying 
attention to the rules of text composition; 
3) express opinions about what they have read, supporting them with examples from text and daily 
life; 
4) can compile a brief, comprehensive synopsis of the text; 
5) recount in communication with peers or in a group what they have read, seen or heard; 
6) can describe and compare objects and phenomena; 
7) follow the norms of the contemporary Russian literary standard; and 
8) follow the norms of speech etiquette.",language_and_literature,12.840513,-2.706119
1117,111,"Learning content 
Health as a state of wellbeing. Aspects of health: physical, mental, emotional and social health. 
Interconnection between aspects of health. Health indicators of Estonian population. Healthy way of life, 
making relevant choices and taking responsibility. Factors affecting health-related choices.",social_studies,7.7456083,4.521821
1118,79,"Learning content 
Textile fibres. Chemical fibres. Acquisition and properties of artificial and synthetic fibres. 
Modern handicraft materials. Finding opportunities for joint use of various materials. 
Embroidery. Familiarity with various embroidery types. Embroidery as a means of creative expression. If 
possible, design and creation of embroidery using computer software. 
8",technology,0.22672375,0.7031734
1119,81,"The sub-themes started at the 3rd stage of study will continue based on the development of constituent 
skills. The following sub-themes are added: 
Me and others. Interests and abilities, character; health; relations with friends and family. 
Home and surroundings. Home and its surroundings, most popular local sights; daily chores at home, 
family events and celebrations. 
Estonia – my home. Estonia’s location and symbols; political organization, anniversaries and cultural 
traditions, sights; living in town and in the  countryside; weather conditions, nature and conduct in nature, 
nature protection. 
Countries and their culture. Symbols, holidays and customs of the countries where the languages 
learned are  spoken; some well-known events, accomplishments and names of the persons related to them 
in history and culture; countries belonging to the cultural space of the language learned; names, nations 
and languages of Estonia’s neighbouring countries  and well-known countries  of the world. 
Everyday life. Learning and working. Way to school; school life; asking and giving directions; hygiene 
and dieting habits and healthy way of life; communication in service companies and at the doctor’s office; 
professions and career choice. 
Spare time. Hobbies, different ways of spending spare time; media; advertising; cultural diversity.",foreign_languages,11.052772,-0.32023436
1120,16,"Choices about discussing the learning contents are made by the subject teacher, considering that the 
learning outcomes, general competencies, subject field and subject competencies described by stages of 
study would be achieved.",natural_science,5.0363307,8.027445
1121,55,"Learning content 
Me. Person’s individuality and value. Me and my attitude towards myself. 
Children’s rights and duties.",social_studies,9.042019,3.9584947
1122,30,"with the principles of the general part of the National Curriculum for Basic Schools. Students’ knowledge 
and skills are assessed based on their oral answers (presentations), written and/or practical work and 
practical activities by considering the concordance  of their knowledge and skills with  the learning 
outcomes of the subject syllabus. Teachers point out any weaknesses with a sense of tact, highlighting 
opportunities for overcoming them.",foreign_languages,8.896984,-2.312204
1123,8,"– 6 lessons per week 
Personal, social and health education  – 2 lessons per week 
Civics and citizenship education  
– 2 lessons per week",social_studies,7.8490973,2.9451904
1124,39,"Required level of language proficiency by the end of Form 3: 
  
Listening 
Reading 
Speaking 
Writing 
English 
A1.2 
A1.1 
A1.2 
A1.1 
Other languages 
A1.1 – A1.2 
A1.1 
A1.1 – A1.2 
A1.1 
The learning results in constituent skills have been given in Clause 2.4.",foreign_languages,8.694365,-4.6045675
1125,19,"activities, helping to use this information for future educational specialisation and long-term career planning. 
Various occupations and professions are presented with an emphasis on the nature of work, the working 
environment, working conditions and required knowledge, skills and character traits. 
Education provides students with knowledge of different requirements and working conditions associated with 
different jobs. Students are guided to analyse their aptitude for the profession of interest, incl. suitable health 
status, physical condition and physiological abilities. Students start to analyse their abilities, skills and values 
and link them with future educational and employment choices by creating a preliminary career plan.  
Environment and sustainable development. Students are supported in becoming socially active, 
responsible and environmentally aware individuals who seek solutions to environmental and human 
development problems by taking into account their sustainability. 
Civic initiative and entrepreneurship. Students are supported in becoming active and responsible members 
of their community and society who understand the principles and mechanisms of social performance and the 
meaning of civic initiatives; who are integrated into society, draw upon national cultural traditions and 
development trends in their activities, and are involved in making decisions concerning local community.  
Cultural identity. Students are supported in becoming culturally aware individuals who understand the role of 
society in shaping the direction of human thinking and conduct, who know how cultures have changed over 
time, who have acquired an idea of the versatility of cultures and the specifics of a culturally determined way of 
life both at the social and higher level (national culture) as well as within society (regional, professional, class-
specific, youth and other cultures; subculture and counterculture) and who value native culture and cultural 
diversity, are culturally tolerant and willing to cooperate. 
Information environment. Students are supported in becoming informed individuals who perceive and 
understand the information environment around them and are able critically to analyse it, and to act in it in line 
with their goals and the communication ethics accepted by society. 
Technology and innovation. Students are supported in becoming innovative people who can use modern 
technology purposefully and are able to function successfully in the rapidly changing living, study and working 
environment. 
Health and safety. Students are supported in becoming mentally, emotionally and physically healthy members 
of society who are able to behave in a safe way and create and maintain a healthy environment. 
Values and morality. Education supports students’ development into morally mature individuals who 
understand general human and social values and moral principles, who follow them inside and outside of 
school, who are not indifferent if those principles are being disregarded, and intervene within the limits of their 
powers whenever necessary.",social_studies,7.756553,2.3745854
1126,85,"Sketching as an idea-developing process. Pictorial space and methods of conveying spatiality. 
Compositional balance, tension, focal point, and colour scheme. Depiction of different objects from first-
hand observation and from memory.  Depiction of movement. Figure and portrait proportions. Study of 
depiction. 
Study of colours. Techniques and methods of creating paintings, drawings, prints, collages, sculptures, 
installations, etc. 
Methods and means of conveying messages and emotions from ancient times to today.  
Elements of content and form in a work of art, concrete and abstract aspects of art. 
Various past and present works of art in Estonia and worldwide and examples selected by the teacher. 
Analysis of a work of art. Functions of museums and galleries. 
Connections between form and function, and traditions and innovations in design. Estonian folk art and 
architectural culture.  
The principles of environmentally friendly consumption and the improvement of the living environment 
through art, design and architecture. 
Joint effect of images, text, sound and movement. Use of signs and symbols in media and advertising. 
Ethics and safety in virtual art and media environments. Use of digital art tools (e.g., photography, video, 
digital graphics, animation).",art,0.7056022,-1.8208631
1127,204,"Learning content 
Planning personal time and expenses and using, borrowing and saving money. 
Professions – knowledge and skills. Lifelong learning.Professions and companies in the students’ home area. 
Knowledgeable and sustainable consumption. 
Work culture and work ethics.",social_studies,8.938051,3.3934848
1128,45,Learning Content in the 1st stage of study,art,3.0435686,0.14090551
1129,72,"Thematic areas: 
Me and others. Introducing oneself and others; describing how one feels and what  people look like, joint 
activities. 
Home and surroundings. Family members and relatives, their jobs; location of one’s home. 
Estonia – my home. Country, capital, nationalities; seasons and the weather. 
Everyday life. Learning and working. Simpler activities at home and at school and objects related to  
them. 
Spare time. Favourite hobbies and preferences.",foreign_languages,11.054491,-0.32063687
1130,65,"Musical Literacy 
Learning Outcomes 
The students: 
1) understand the meaning of the symbols of sound lengths, rhythmic figures and pauses shown 
below and use these in musical activities:",art,-1.4867423,-2.5675828
1131,234,"Text 
Texts representing the main functional styles (fictional, publishing, scientific, formal and colloquial). 
Text types: instruction, statement, complicated instruction, advertisement, SMS message, story, poem and 
play. Online communication (chat room, forum and blog) and its text types.",language_and_literature,14.066643,-1.9302382
1132,10,"The learning outcomes of religious studies are assessed in accordance with the general part of the national 
curriculum for basic schools and school curriculum. Assessed are the students’ knowledge, their skills in 
implementing this knowledge and their acquisition of general competences on the basis of oral answers 
(presentations), written and/or practical work and practical activities, taking into account how the knowledge 
and skills of the students comply with the learning outcomes stipulated in the subject syllabus. Neither the 
attitudes nor the values of the students are assessed. Feedback is provided to each student regarding their 
attitudes and values. Attitudes and values can be analysed via role play, case studies and group work. In 
this case not only the outcome is assessed, but also the reasoning. The students must actively participate 
in the assessment process and their explanations, justifications and self-analysis play an important part. 
Assessment must take into account solution variations and the individuality of each student. Assessment 
also serves as a means of supporting student development. Assessment methods are selected with 
consideration given to the age of the students, their individual abilities and readiness to cope with a 
particular activity. The learning outcomes are assessed using oral appraisal and numerical grades. 
The forms of learning outcome assessment must be versatile and suitable for such assessment. 
The students must know what is being assessed and when, what means are being used for assessment 
and what the assessment criteria are.",religious_studies,15.287548,7.6186
1133,93,"Text reception 
Learning Outcomes 
The students: 
1) are familiar with the text types studied and know how to use them; 
2) read and understand study and household texts and texts in their spheres of interests; 
3) compare texts, ask questions, express their opinions and summarise texts; and 
4) use linguistic and textual terms they have learned when working with texts.",language_and_literature,13.027732,-2.6602397
1134,126,"Orthology and language planning 
Learning Outcomes 
The students: 
1) value Estonian as a European and world language and perceive the uniqueness of Estonian 
language, are capable of knowledgeable identification of relations between languages, and 
perceive the differences between languages; 
2) follow the basic and main rules of the Estonian literary standard, can use online sources, 
dictionaries and reference books to find orthography instructions, use the spell check function on 
a computer;   
1
3) can use Estonian literary standard in their daily communication, public presentations and further 
education; 
4) know the phonemic system, word types and forms and main features of sentence construction in 
Estonian, are familiar with the stylistic values of linguistic forms, can use and understand linguistic 
forms in texts; 
5) know the special linguistic features of studied text types, use conventional composition and 
formatting when compiling texts;  
6) are familiar with the specific features of oral and written language and can differentiate between 
the literary standard and colloquial language;  
7) are familiar with the history of development of Estonian literary standard and with Estonian 
dialects.",language_and_literature,11.1665125,-2.4553843
1135,156,"2.4. Physics 
2.4.1. Learning and Educational Objectives of Physics",natural_science,5.649702,7.2181206
1136,2,"1. 
General Provisions 
1.1. Educational Goals",religious_studies,14.859418,7.517633
1137,148,"The study process should provide students with plenty of creative writing opportunities based, among other 
things, on literary works, other texts and their experiences in order to develop and acknowledge their 
4
creativity and intellectual power and highlight the authors’ personality and talent. In text analysis and 
creation, oral and written study activities are equally important.",language_and_literature,12.844273,-2.0084617
1138,209,"Listening 
Learning Outcomes 
The students: 
1) can identify the sequence of sounds in a word and the phonemic structure of a word, differentiate 
between vowels and consonants, palatalised and unpalatalised consonants;  
2) define the boundaries of phonetic words and divide words into syllables, differentiate between 
accented and unaccented syllables;  
3) identify the grammatical basis and word associations in a sentence; 
4) classify sentences according to communication objectives (declarative, interrogative and 
imperative sentences) and emotional shades (exclamatory and non-exclamatory sentences), 
differentiate between sentence types based on intonation; 
5) differentiate between speech forms (dialogue and monologue), speech types (description, 
narrative and discussion) and genres (poems, stories and fairytales); 
6) differentiate between oral texts of different styles and genres; and 
7) define the theme and main idea of audio texts, remember the contents of the text and perform 
text-based assignments as instructed by the teacher.",language_and_literature,12.913336,-2.6723454
1139,92,"Phone conversations: starting and ending. Communication in the virtual environment: objectives, 
possibilities and threats (differentiating between private and public areas). E-mail.",language_and_literature,12.939423,-1.4602232
1140,228,"The science exploring Russian and its main components. Definition of literary standard. Definition of 
linguistic norm. Culture of speech.",language_and_literature,12.06441,-3.2561383
1141,63,"Learning content 
Information and information sources and how to use them. Impact of advertising. Safe conduct in the media 
environment. 
Money. Earning, spending and borrowing money. Responsibility. Planning one’s expenses.",social_studies,8.977003,3.3695562
1142,80,2.2.4.2. Learning content,foreign_languages,5.625488,-0.4316566
1143,75,"Diseases and first aid 
Learning outcomes 
Students will be able to:",social_studies,7.938784,4.2612486
1144,65,Learning Content,language_and_literature,12.746419,-1.0938549
1145,2,"The subject of informatics at the basic school level strives to direct the students to: 
1) develop the basic skills of learning and working with computer, primarily to search for information, 
process and analyse it, and to compile text documents and presentations; 
2) comprehend and know how to avoid potential health, security and personal data protection threats 
that are likely to occur when using information and communication technology (hereinafter: ICT); 
3) create, using ICT means, a functioning and efficient learning environment; and 
4) participate in virtual communities and use the online environment to publish digital materials in 
compliance with good practice in intellectual property protection.",informatics,5.564972,3.0073504
1146,92,"Research and creative assignments, individual work and group work. 
Selection of materials, techniques and means of expression for creative work depending on the idea and 
goal. 
Design, execution, presentation and analysis of a work. Practical design process: from problem formulation 
to solution. 
Attendance of museums, exhibitions and art events. 
Discussions of exposition with application of the acquired subject-specific terminology. 
Information searches in different information sources. 
Compilation and design of research papers and visualised presentations. 
Analysis of various natural and man-made objects and environments from different points of view.",art,0.77272326,-1.7897881
1147,216,"Learning outcomes 
Students will be able to: 
1) explain and use in context the following terms: public sector, state authority, public law agency,",social_studies,9.00082,2.8343136
1148,66,"Learning Content 
Landscape sites, symbols, map’s scale, reliefs (distance between intersections) and determining distances. 
Moving according to baselines. Comparing map and terrain. Determining location. 
Introduction to a compass. Direction exercises with a compass when standing and when moving. Covering 
a training trail using a map and compass. Orienteering games.",physical_education,2.6838868,4.1823196
1149,90,"Purposeful listening to fellow students and teachers. Acting based on what was heard and assessing what 
was heard. Expressing oral opinions, discussing a given theme, responding to objections and surrendering 
a standpoint. Answering questions, presenting and introducing. Arguing.",language_and_literature,13.247707,-1.8707191
